Unnamed: 0,reviewId,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
2922,bc744b01-6a70-4dcf-a9b0-f2f84a3fce61,bagus,5,0,2.35.0,2023-01-26 09:09:00,,
2921,97bfb35f-e9d5-4ab3-ba47-f5b5575dfb8e,Mantap...,5,0,2.35.0,2023-01-26 09:09:00,,
2920,7c78b217-b131-489f-a58f-5deacf62bbd9,Mantap,5,0,2.35.0,2023-01-26 09:12:00,,
2919,06e7583b-8ca5-4126-9cdf-84411071c604,Ampe ngebusah mulut gagal terus rekaman video,1,0,2.35.0,2023-01-26 09:18:00,"Sobat BRI, mohon maaf atas ketidaknyamanannya. Ketika melakukan verifikasi wajah mohon pastikan kualitas video baik, tidak terlalu gelap atau terdapat benda yang menutupi wajah. Silakan mengulangi kembali secara berkala dan pastikan internet stabil. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:12
2918,1345742e-ade2-476c-87a0-4599ff7bae6b,Mudah cepat kilat,5,0,2.35.0,2023-01-26 09:24:00,,
2916,cf3476d8-6223-4001-8615-5817af3a27cf,Mantap,5,0,2.24.0,2023-01-26 09:26:00,,
2917,ebfe1e52-4122-4f3d-ac8d-fa3780f73993,Mantap si👍 .. mempermudah segalanya yg pnting ada saldo😅,5,0,2.35.0,2023-01-26 09:26:00,,
2915,87d263ce-2b57-4598-ad7e-32904b20c3ac,Mantap,3,0,,2023-01-26 09:27:00,"Sobat BRI, apabila tidak mengalami kendala pada aplikasi BRImo, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 7:12
2914,ef51cb8d-e3a2-43c1-bb74-9ffa78d08ef0,bagus,5,0,2.35.0,2023-01-26 09:28:00,,
2913,311239b5-d08c-405c-9345-d44f1c726e49,Kenapa BRI sering keluar saldo 2500 kadang 1000 kadang 500 bukan tiap bulan tapi kaya tiap 2hati sekali ...kadang saldo Senin 50 RB hari Rabu dah 45 RB padahal ga tf,1,0,2.35.0,2023-01-26 09:30:00,"Sobat BRI, mohon maaf atas ketidaknyamanannya. Guna tindak lanjut, mohon kesediaannya pembuatan laporan melalui aplikasi BRImo versi terbaru dengan memilih menu Akun > Pusat Bantuan > Ajukan Pengaduan. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:12
2912,20002814-f063-4363-86cb-e6c5c627f77c,Cepat dan aman,5,0,2.35.0,2023-01-26 09:31:00,,
2911,f6028a16-5b5f-4e2d-ad94-6453ead9be36,Mantab,5,0,,2023-01-26 09:32:00,,
2910,4deac8dd-dab3-4698-9020-9cf4e0fca636,kenapa sering eror,1,0,2.35.0,2023-01-26 09:32:00,"Sobat BRI, kami informasikan jaringan aplikasi BRImo dalam keadaan normal. Silakan mengulangi kembali secara berkala, pastikan jaringan internet dalam keadaan stabil dan sudah menggunakan aplikasi BRImo versi terbaru. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:12
2909,c6aa717a-a727-4dbf-a514-bb1690c2632e,mantap,5,0,2.35.0,2023-01-26 09:34:00,,
2908,21e98e87-09c0-4b29-aab7-bf16e6a6331b,Bermanfaat,5,0,,2023-01-26 09:41:00,,
2907,709ed0a8-8650-404b-b8f6-544519ccd6b1,masa dari jam 11 sape sekarang gangguan terus gmna sih,1,0,2.35.0,2023-01-26 09:43:00,"Sobat BRI, kami informasikan jaringan aplikasi BRImo dalam keadaan normal. Silakan mengulangi kembali secara berkala, pastikan jaringan internet dalam keadaan stabil dan sudah menggunakan aplikasi BRImo versi terbaru. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:12
2906,2f72b01b-d9f2-41f0-ad0c-aa8f351f82bd,👍,5,0,2.35.0,2023-01-26 09:48:00,,
2905,e7e68287-068e-483e-a2fe-232fed7072bf,Lumayan mudah,4,0,2.35.0,2023-01-26 09:50:00,"Sobat BRI, apabila tidak mengalami kendala pada aplikasi BRImo, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 7:34
2904,4367c407-7dab-4408-9695-ad686570b068,Aplikasi ini sangat membatu sy,5,0,2.35.0,2023-01-26 09:50:00,,
2903,00f06850-f468-4de1-86e0-f0fcdc0e8d65,Jadi serba mudah dan praktis dengan BRImo👍👍👍👍👍,5,0,2.35.0,2023-01-26 09:51:00,,
2902,c18c4b96-ba7b-4f83-a25b-7dd7fb352f68,siip,5,0,2.34.0,2023-01-26 09:52:00,,
2901,09908725-00a3-4e9c-817a-f33fef783433,bagus dan jadikan lebih baik,5,0,2.35.0,2023-01-26 09:53:00,,
2900,ae246997-77d8-4da4-891b-98c3adbac148,bagus,5,0,,2023-01-26 09:58:00,,
2899,4bdbf126-0e14-444e-855f-9e8819a2b730,Petani,5,0,,2023-01-26 09:59:00,,
2898,b7134c9a-0372-4004-bb3b-a2fdf68e53ae,Selalu gagal dalam verifikasi hadeee,1,0,,2023-01-26 10:02:00,"Sobat BRI, kami informasikan jaringan aplikasi BRImo dalam keadaan normal. Silakan mengulangi kembali secara berkala, pastikan jaringan internet dalam keadaan stabil dan sudah menggunakan aplikasi BRImo versi terbaru. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:12
2897,42f546ec-6ba1-403e-bb90-0e9b42ad3307,bagus,5,0,2.35.0,2023-01-26 10:03:00,,
2896,3e410ee5-d727-4fb2-83b3-cee53ff0918b,Mantap,5,0,2.34.0,2023-01-26 10:05:00,,
2895,0a4d6492-3c7b-48e4-8753-4e9e75c8e370,sangat membantu trimkasih,5,0,2.35.0,2023-01-26 10:05:00,,
2894,71c8e73e-6de6-4c4e-9083-1e5d60e1d09e,"sy suka dengan layanan fitur yg ada di BRImo,tp knp ya sy gk bisa mnggunakn layanan pinjaman umkm yg ada🙏🙏",4,0,2.35.0,2023-01-26 10:06:00,"Sobat BRI, apabila tidak mengalami kendala pada aplikasi BRImo, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 7:34
2893,a34a1d22-a82a-47fd-8a89-298818647d52,3 x saya pengajuan pembayaran gagal namun tidak di ada hasil. Membayaran saya dari tgl 16/01 smpai skrng tetap proses. Briva tidak terbayarkan namun saldo saya terpotong. Bagaimana saya komplen sedangkan komplen saya di tolak.,1,0,2.35.0,2023-01-26 10:07:00,"Sobat BRI, mohon maaf atas ketidaknyamanannya. Guna tindak lanjut, mohon kesediaannya pembuatan laporan melalui aplikasi BRImo versi terbaru dengan memilih menu Akun > Pusat Bantuan > Ajukan Pengaduan. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:12
2892,1696d1c7-2206-450a-bc7a-1e55cbafc204,"Aplikasi apa an ini ,,,,, gagal terus udah apload semua berkas pas mau apload Poto diri sambil pegang KTP gagal terus,,, dah 8x bolak balik suruh uninstal terlebih dahulu download lagi tetep aja kaga bisa,,, coba tolong dong,,,,,",1,0,2.35.0,2023-01-26 10:09:00,"Sobat BRI, kami informasikan jaringan aplikasi BRImo dalam keadaan normal. Silakan mengulangi kembali secara berkala, pastikan jaringan internet dalam keadaan stabil dan sudah menggunakan aplikasi BRImo versi terbaru. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:12
2891,38d44024-d8d0-4c22-87b0-dcac542f5ba4,Apk.BRImo BRI sangat membantu sekali terutama menyangkut urusan transfer dan pembelian produk2 utk keperluan kebutuhan keluarga.,5,0,2.35.0,2023-01-26 10:09:00,,
2890,e0c69e46-7c40-4e1f-b09a-b42e05caefc5,"Mantul, transaksi lancar luncur.",5,0,2.35.0,2023-01-26 10:10:00,,
2889,744c7bb0-aeb5-4756-ab65-a83c394a3cc8,Alhamdulillah,5,0,2.35.0,2023-01-26 10:17:00,,
2888,c8737d10-6d2b-4ca6-a176-f12c2f50341d,"Aplikasi kamfreet,,,GK kaya bank BCA mudah Skali proses nya,bank plat merah,TPI kwalitas Org IT ny IQ jongkbagus smw kalah sma ITbank swasta sungguh miris skali negri ini,yg ada duit 1milyar mlh raib klw nabung di sini rugikan pemerintah ajja kalian rekrut IT yg GK berkualitas bikin aplikasi gini aja kalian GK becus,pantesan para hacker sgt mudah membobol PNY pemerintah,lah kualitas ITny dh keliatan dodol smw,malumaluin indonesia ajj kalian,ntar diketawain @byorka klw tau aplikasi sampah kek gini😂",1,0,2.35.0,2023-01-26 10:24:00,"Hai Sobat BRI, mohon kesediaan menyampaikan informasi lengkap melalui Whatsapp 0812 12 14017 atau email callbri@bri.co.id guna pengecekan dan tindak lanjut. Jika tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Diva
",2/10/2023 5:01
2887,560d0b78-8b12-493d-a418-fc06e121832b,bagus job!,5,0,,2023-01-26 10:25:00,,
2886,4d33b74a-52ff-46c8-858d-1ac32230486d,M bangking yg sangat membantu mantapppp BRI selalu di hati .,5,0,2.35.0,2023-01-26 10:31:00,,
2885,d1a01a58-be74-4612-a2ff-bd57b6b580ea,Hebat,5,0,2.35.0,2023-01-26 10:31:00,,
2884,7c877b3e-9e5a-4f11-a955-bcdc9f40d7f3,"bagus,transaksi cepat,tidak pernah ada kendala Alhamdulillah..",5,0,2.35.0,2023-01-26 10:33:00,,
2883,ccdb2af1-0e5b-46b7-8fc9-c514f7022e45,Ajib,5,0,2.35.0,2023-01-26 10:35:00,,
2882,dd8cf6d4-90b6-4d8e-8ed9-7762c69e8249,Mempermudah dalam bertransaksi ataupun transfer kemanapun dan kapanpun,5,0,2.35.0,2023-01-26 10:37:00,,
2881,9809b598-64c6-418a-b6d4-f01971cce6be,Sudah berulang kali daftarin brimo ttp gagal terus,1,0,2.35.0,2023-01-26 10:38:00,"Sobat BRI, kami informasikan jaringan aplikasi BRImo dalam keadaan normal. Silakan mengulangi kembali secara berkala, pastikan jaringan internet dalam keadaan stabil dan sudah menggunakan aplikasi BRImo versi terbaru. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:13
2880,4eb5353e-a91e-48c5-8a44-3e6b3b8e7f5e,bagus,5,0,2.35.0,2023-01-26 10:38:00,,
2879,80ff3fda-602b-429e-a6fc-2dc05e43eedc,aplikasi yang sangat membantu Sekali untuk transferan dan ambil uang tunai juga gampang pbagusbagusnya sangat membantu.👌👍👍❤,5,0,2.35.0,2023-01-26 10:39:00,,
2878,296fd2c2-59a1-4dcf-bf8a-3b0c6f5a3880,bagus,5,0,,2023-01-26 10:42:00,,
2877,10e0fc6e-3d05-48ec-a9a5-b4cbc4efb6c5,Mudah digunakan kapan pun dimanapun.bebas ongkir.,5,0,2.35.0,2023-01-26 10:47:00,,
2876,0abe8285-6893-4706-af36-053ee064955f,Biki baru keburu mau di pakke eeee kartu atm katany blm ada suruh daftar aplikasi eeeeeee malah ribet gagal gagal terus 🤔,1,0,2.35.0,2023-01-26 10:47:00,"Sobat BRI, kami informasikan jaringan aplikasi BRImo dalam keadaan normal. Silakan mengulangi kembali secara berkala, pastikan jaringan internet dalam keadaan stabil dan sudah menggunakan aplikasi BRImo versi terbaru. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:13
2875,02f608f9-91f8-4638-b436-7dac5f44c7e4,Persyaratan apa ya??,5,0,2.34.0,2023-01-26 10:47:00,,
2874,135cf62e-8faf-4728-92a2-b7a8527dd8d2,Multi Fungsi,5,0,,2023-01-26 10:55:00,,
2873,a79bd496-8649-4946-abd4-124f341e8bed,"Kovbagus verifikasi wajah ga bisa bisa. sama aja udah WhatsApp nomer resmi bri malah dapet jawabanya maaf mengenai itu belum bisa dibantu, perbarui apk nya dulu, banyak komen negatif di apk ini, terutama verfikasi wajah udah 100x cobain ttp aja ga bisa, apk gajelas",1,1,2.35.0,2023-01-26 10:57:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silahkan kirimkan detail kendala melalui Whatsapp 0812 12 14017 atau email callbri@bri.co.id. Jika tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Diva
",2/10/2023 5:01
2872,5a2f8ccd-8ce9-4c56-ab5b-212c5bf06a57,Mantap,5,0,2.35.0,2023-01-26 11:02:00,,
2871,eee877b0-67a7-45e3-b19f-76cf11fab190,Ngk bisa daftar akun brimo kk,1,0,2.35.0,2023-01-26 11:03:00,"Sobat BRI, kami informasikan pada saat registrasi akun BRImo mohon pastikan data yang dimasukkan sesuai dengan data yang terdaftar di rekening. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:13
2870,2737dd6b-4657-47de-8598-5e244ea0c5c9,Aplikasi sangat membantu dan sangat cocbagus di beri 5 bintang,5,0,2.35.0,2023-01-26 11:04:00,,
2869,5c8a8c48-2a29-4f1e-8089-63f49fdfdc1e,Mantul . .. . Bos ..,5,0,2.34.0,2023-01-26 11:04:00,,
2868,aed24063-8df6-41f6-8c3f-9d54aefc1433,Sejauh ini sangat bermanfaat,5,0,2.35.0,2023-01-26 11:05:00,,
2866,d3c81e53-c877-428d-a5fd-641a789493d5,bagus,5,0,2.35.0,2023-01-26 11:06:00,,
2867,88d4ad07-3e75-49ad-9807-95c21a32da5d,Puas aja,5,0,2.35.0,2023-01-26 11:06:00,,
2865,7a46525a-1451-4704-9f85-7243e69b987a,Top markotop,5,0,2.35.0,2023-01-26 11:10:00,,
2864,51ef0d36-c48f-4f70-b512-9cd6c3a6eadf,bagus,5,0,2.35.0,2023-01-26 11:12:00,,
2863,75802277-1ed2-403d-987c-0c374f013909,Sangat membantu sxali terima kasih,5,0,2.35.0,2023-01-26 11:12:00,,
2862,653621e0-6aed-4689-bd72-46c436803971,membantu tapi ahir2 ini struk bukti trnfer nya nggak muncul,5,0,,2023-01-26 11:13:00,,
2861,804d1c0f-d6e6-4d37-ba94-5540dde54183,Mudah dimengerti untuk semua org dan sangat membantu dalm perlayanan,5,0,2.35.0,2023-01-26 11:15:00,,
2860,585b4abb-b28f-4bb6-a10b-9070109d297f,Mantap,5,0,2.35.0,2023-01-26 11:20:00,,
2859,9ccf36d7-73e3-4911-b2d1-669f0ebcfb8c,kebanyakan orang lain bermasalah ketika proses regestrasi video .mohon di permudah lagi.uda mencoba pke wifi dan ganti hp tetep aja gagal.gara2 ini bisa aja nasabah pada pindah ke bank yang lain.,1,0,2.35.0,2023-01-26 11:20:00,"Sobat BRI, mohon maaf atas ketidaknyamanannya. Ketika melakukan verifikasi wajah mohon pastikan kualitas video baik, tidak terlalu gelap atau terdapat benda yang menutupi wajah. Silakan mengulangi kembali secara berkala dan pastikan internet stabil. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:13
2858,ca34a601-4337-4cf3-b57a-d9e395c5a8e8,Bersama brimo urusan jadi lancar terima kasih BANK BRI mantap selalu,5,0,2.35.0,2023-01-26 11:22:00,,
2857,9fe3aa76-fd00-47af-b920-3082b618ee38,Simple,5,0,,2023-01-26 11:22:00,,
2856,14a0e069-474b-4c84-8ea6-0382acde03d4,"bagus sih tpi saya kemarin coba setor tunai sampe sekarang belom masuk ke rekening,di proses terus tulisannya",3,0,2.35.0,2023-01-26 11:22:00,"Sobat BRI, mohon maaf atas ketidaknyamanannya. Guna tindak lanjut, mohon kesediaannya pembuatan laporan melalui aplikasi BRImo versi terbaru dengan memilih menu Akun > Pusat Bantuan > Ajukan Pengaduan. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 7:12
2855,911d4b2c-9b0e-4651-9fd3-2e21d317cb23,👍👍👍,5,0,2.35.0,2023-01-26 11:23:00,,
2854,b6d80f45-37bc-4f81-b683-248179e9627b,bagus,5,0,2.34.0,2023-01-26 11:25:00,,
2853,8c664ce1-8806-4ecf-8156-a8433e459832,"Susah kali, verifikasi video nya nggak pas suka diulang-ulang . Dimohonkan server nya lebih baik lagi",2,0,2.35.0,2023-01-26 11:28:00,"Sobat BRI, mohon maaf atas ketidaknyamanannya. Ketika melakukan verifikasi wajah mohon pastikan kualitas video baik, tidak terlalu gelap atau terdapat benda yang menutupi wajah. Silakan mengulangi kembali secara berkala dan pastikan internet stabil. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:41
2852,928b1d28-e787-4d63-a094-93ef007860ec,Sangat membantu,5,0,2.14.0,2023-01-26 11:29:00,,
2851,9666bc90-acde-4c3a-a4c1-9164cde9eddb,bagus,5,0,2.35.0,2023-01-26 11:30:00,,
2850,0e916f59-2e1d-4b3a-a012-2b9492992d3f,bagus👍👍👍,5,0,,2023-01-26 11:34:00,,
2849,7e361807-5d33-45ba-9ca3-3fcd88009613,Bri pelayanan y baik,5,0,2.35.0,2023-01-26 11:35:00,,
2848,42a0a72a-0460-4160-aa8a-078afe2b2598,Dengan ada nya aplikasi brimo saya sangat seneung karna lebih mudah dalam hal apapun saya sangat suka sekali. makasih brimo.,5,0,2.35.0,2023-01-26 11:36:00,,
2847,a161d8b7-9f58-4d73-be23-c58d6161d8c5,bagus,5,0,2.35.0,2023-01-26 11:37:00,,
2846,a836f528-8fe1-4f97-894f-8d21459f3ad6,Aplikasi asu lah udah brapa kali ga bisa bisa bikin orang kesel aja,1,0,,2023-01-26 11:38:00,"Sobat BRI, kami informasikan jaringan aplikasi BRImo dalam keadaan normal. Silakan mengulangi kembali secara berkala, pastikan jaringan internet dalam keadaan stabil dan sudah menggunakan aplikasi BRImo versi terbaru. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:13
2845,8ab8e781-4a75-43c8-b0e0-50272f819a62,"Gagal registrasi terus Udah daftarnya ribet, gak aman. Kenapa gak dipermudah seperti bank lain",1,0,2.35.0,2023-01-26 11:42:00,"Sobat BRI, kami informasikan pada saat registrasi akun BRImo mohon pastikan data yang dimasukkan sesuai dengan data yang terdaftar di rekening. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:13
2844,26e3c85f-fe21-4d8e-a40e-819b29463244,"Terimakasih BRImo,,, memudahkan untuk transaksi nontunai,,, tanpa harus ke mesin ATM,,, next kedpn nya pin nya bisa D tambahkan sidik jari untuk tiap transaksi biar lebih mudah dan aman,,,",5,4,2.35.0,2023-01-26 11:45:00,,
2843,2441358a-d76d-45fc-a84d-7531c0e7b5dc,Lebih mudah untuk bertransaksi,5,0,2.35.0,2023-01-26 11:48:00,,
2842,2f9c1b4f-4663-4ff9-9a98-a0ce55e04a51,mempermudah segalanyaaaa,5,0,2.35.0,2023-01-26 11:48:00,,
2841,f79c6054-bf11-45ae-b225-e8b2bd3cd8af,Sering eror,5,0,2.35.0,2023-01-26 11:49:00,,
2840,4b14c4ce-7a13-4a49-a704-93df65a38ac6,Memudahkan transaksi,5,0,2.35.0,2023-01-26 11:50:00,,
2839,9554d88d-fff2-4491-a1ec-4600428b0e6f,bagus,5,0,2.35.0,2023-01-26 11:50:00,,
2838,abff94dd-abf3-4453-a6ed-f04be865265c,Sangat membantu dlm proses belanja online maupun belanja secara langsung dgn cara transfer dll.,5,0,2.35.0,2023-01-26 11:51:00,,
2837,5e119262-dc3a-4268-a584-e6f8ea475704,Sangat membantu mksi,5,0,2.35.0,2023-01-26 11:51:00,,
2836,c5bce479-bf50-44f1-a590-4371ce19192d,"bagus, bagus",5,0,2.35.0,2023-01-26 11:52:00,,
2835,ef8d7713-776a-4f7f-b3cc-0f37d367706e,2x brimo saya error.. Tdk bisa transaksi .. Tdk ada sumber dana.. Saya urus ke kantor bri.. Bisa pakai .. Sekarang error lagi.. Bikin kesel hati.. Disaranin ke kantor bri lagi.. Gimana mau bintang 5...😞,1,0,2.35.0,2023-01-26 11:53:00,"Sobat BRI, kami informasikan jaringan aplikasi BRImo dalam keadaan normal. Silakan mengulangi kembali secara berkala, pastikan jaringan internet dalam keadaan stabil dan sudah menggunakan aplikasi BRImo versi terbaru. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:13
2834,41eb4b96-b4fa-4429-9039-10c65e284418,bagus,5,0,2.35.0,2023-01-26 11:54:00,,
2833,a95fc90e-2254-4da7-b24d-3b5432cefefb,"Isi data nomor hp sama email gagal terus, padahal sudah benar nomor dan email aktif, kalo di suruh ke bank di banda aceh tidak ada BRI",1,0,2.35.0,2023-01-26 11:56:00,"Sobat BRI, kami informasikan pada saat registrasi akun BRImo mohon pastikan data yang dimasukkan sesuai dengan data yang terdaftar di rekening. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:13
2832,89b04bb3-f673-4e45-8c83-498fc0a61e10,bagus,4,0,2.35.0,2023-01-26 11:57:00,"Sobat BRI, apabila tidak mengalami kendala pada aplikasi BRImo, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 7:34
2831,aee32b58-048e-49e2-8933-a92acbe5b6ab,Mudah transfer tanpa keluar rumah,5,0,2.35.0,2023-01-26 12:01:00,,
2830,43430502-2ee0-492d-96ff-24ce67cb65d4,"Saya sampai skrg tdk bisa Daftar, Selalu Gagal",2,0,2.35.0,2023-01-26 12:07:00,"
Sobat BRI, kami informasikan pada saat registrasi akun BRImo mohon pastikan data yang dimasukkan sesuai dengan data yang terdaftar di rekening. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:41
2829,e671971f-0780-43f6-84fb-2e99c0fe8465,Ternyata mudah banget trassaksi apapun ga usah keluar rumah lagi tinggal trasfer2 seneng sekali,5,0,2.32.0,2023-01-26 12:07:00,,
2828,04489eea-4411-42f6-920e-dad0c50a7a77,Sangat bagus,5,0,2.35.0,2023-01-26 12:08:00,,
2827,32505ee1-2de6-4e7d-9154-be1f8e18833f,baguse sekali sangat mem,5,0,2.15.0,2023-01-26 12:08:00,,
2826,e77c4fab-35c9-475a-a371-acee28b6f738,Sangat membantu 😇,5,0,2.35.0,2023-01-26 12:13:00,,
2825,ccd29094-705c-498d-aff5-8ccd35226012,Sangat baik,5,0,2.35.0,2023-01-26 12:13:00,,
2824,315684a5-04b6-45bc-b71e-d820da3eec75,Sangat membantu saya dalam keuangan,5,0,2.35.0,2023-01-26 12:13:00,,
2823,c7d3f55f-fdef-4461-90e4-0763828f18f2,Brimo keren,5,0,2.35.0,2023-01-26 12:14:00,,
2822,53cb61b3-2085-475c-b609-2cd48b82f953,Terimakasih BRImo sangat membantu transaksi gak perlu antri diATM,5,0,2.35.0,2023-01-26 12:15:00,,
2821,3c1f9ee2-456d-4fa2-a2a0-8823ae6f4559,Sy suka dengan BRImo. transaksi lebih mudah dan aman.. Terimakasih BRImo..?,5,0,2.32.0,2023-01-26 12:16:00,,
2820,09b299ac-b9e6-4e6f-b3c9-8b6fb6200096,bagus,5,1,2.35.0,2023-01-26 12:18:00,,
2819,d11b73bc-f92d-47de-a7d6-961129eb94a3,Mantap lah,5,0,2.35.0,2023-01-26 12:20:00,,
2818,43230c01-fa4f-47e2-9af3-ba66cd674724,Sulit banget registrasi aplikasi ini...sampai 8 kali tetep ndak bisa..di CS juga ndak bisa...gak recomend..paling yg ngasih bintang 5 itu karyawan bri ssndiri,1,0,2.35.0,2023-01-26 12:22:00,"Sobat BRI, kami informasikan jaringan aplikasi BRImo dalam keadaan normal. Silakan mengulangi kembali secara berkala, pastikan jaringan internet dalam keadaan stabil dan sudah menggunakan aplikasi BRImo versi terbaru. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:13
2817,2cefcbf7-2e7f-4c10-93d9-9349226bc359,baguss bgt!,5,0,2.35.0,2023-01-26 12:24:00,,
2816,d88edb7e-4702-4aa8-b279-35dab9eb5697,mantap,5,0,,2023-01-26 12:25:00,,
2815,4eb7b190-206e-4ed5-846c-9e43c4330667,sangat membntu,5,0,2.35.0,2023-01-26 12:29:00,,
2814,13e6cb94-77d6-418d-84ed-83824be67d14,bagus,5,0,,2023-01-26 12:30:00,,
2813,91fc776b-b0db-401b-9059-9c873772624b,Sangat membantu... Terimakasih,5,1,2.34.0,2023-01-26 12:30:00,,
2812,997f0e5f-535d-4df8-9a9e-233b3808c0ec,kenapa sulit buat akun baru di brimo..padahal sudah sesuai datanya malah karyawan cabang bank bri nya sendiri jg sdh menolongin tp masih sulit buat akun baru di brimo..mohon bantuannya gimana?,2,0,2.35.0,2023-01-26 12:31:00,"
Sobat BRI, kami informasikan pada saat registrasi akun BRImo mohon pastikan data yang dimasukkan sesuai dengan data yang terdaftar di rekening. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:41
2811,efde0645-e79c-49d0-9981-03e1808e90af,Mantap,5,0,2.35.0,2023-01-26 12:32:00,,
2810,8f9e9bc8-2794-4525-95ff-bce8399a29d6,"Hallo tolong dongg, masa udah hampir 3 minggu ini saya ngga bisa tarik tunai tanpa kartu ?? Kenapa malah mempersulit gini sih ??? Niat nya mau ambil uang ke atm malah ribet sendiri karena ngga bisa di tarik pake brimo",3,0,,2023-01-26 12:35:00,"Sobat BRI, kami informasikan jaringan aplikasi BRImo dalam keadaan normal. Silakan mengulangi kembali secara berkala, pastikan jaringan internet dalam keadaan stabil dan sudah menggunakan aplikasi BRImo versi terbaru. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 7:12
2809,57aa5e1d-860e-4d1a-82b4-5f5d5692ed97,cepat dan memuaskan untuk transaksinya,4,0,2.35.0,2023-01-26 12:37:00,"Sobat BRI, apabila tidak mengalami kendala pada aplikasi BRImo, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 7:34
2808,3c4439b1-cc43-4eaa-9fec-ffda8237171d,"mudah digunakan,,banyak promo",5,0,,2023-01-26 12:39:00,,
2807,70eeda62-52c4-4067-8a2a-5dbdaa4c2d22,Sistem tidak bisa untuk sikon urgent,1,0,2.35.0,2023-01-26 12:39:00,"Sobat BRI, kami informasikan jaringan aplikasi BRImo dalam keadaan normal. Silakan mengulangi kembali secara berkala, pastikan jaringan internet dalam keadaan stabil dan sudah menggunakan aplikasi BRImo versi terbaru. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:13
2806,395bb2c2-e2a3-4dfd-bb1a-112f53910ebe,Sangat membantu jadi ga ribet keluar,5,0,2.27.0,2023-01-26 12:45:00,,
2805,1e6f07e9-aab6-463a-8c67-eabbaa8931ab,Saya udah berkali kali registrasi tapi selalu gagal apalagi dibagian perekam video,1,0,2.35.0,2023-01-26 12:46:00,"Sobat BRI, mohon maaf atas ketidaknyamanannya. Ketika melakukan verifikasi wajah mohon pastikan kualitas video baik, tidak terlalu gelap atau terdapat benda yang menutupi wajah. Silakan mengulangi kembali secara berkala dan pastikan internet stabil. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Galih",1/27/2023 6:13
2804,b42e9c70-a3fc-4061-a213-af49e2f4b9fa,baguse,5,0,2.35.0,2023-01-26 12:50:00,,
